TimeInterval	Source	Target	Weight
200802	www.ccsd.ca	cdhowe	1
200802	www.ccsd.ca	conferenceboard	1
200802	www.ppforum.com	ppforum	1440
200802	www.acp-cpa.ca	ligi	1
200802	www.canadians.org	iog	1
200802	www.davidsuzuki.org	policyalternatives	8
200802	www.policyalternatives.ca	iog	347
200802	www.davidsuzuki.org	economics	8
200802	www.ndp.ca	ligi	2
200802	www.ccsd.ca	policyalternatives	1
200802	www.canadiancrc.com	ceci	1
200802	www.canadafirst.net	iog	1
200802	www.fraserinstitute.ca	fraserinstitute	3
200802	partimarijuana.org	fraserinstitute	2
200802	www.walrusmagazine.com	economics	1
200802	www.ccsd.ca	pearson-shoyama	2
200802	www.afn.ca	policyalternatives	2
200802	www.ppforum.ca	ppforum	1952
200802	www.afn.ca	iog	2
200802	www.ccsd.ca	caledoninst	4
200802	www.ndp.ca	economics	27
200802	www.ppforum.ca	iog	2
200802	www.libertarian.ca	fraserinstitute	5
200802	www.policyalternatives.ca	policyalternatives	15761023
200802	www.conservative.ca	ceci	5
200802	www.ppforum.com	cwf	1
200802	www.canadiancrc.com	ciar	2
200802	www.gca.ca	conferenceboard	4
200802	www.gca.ca	economics	6
200802	www.gca.ca	gpiatlantic	8
200803	gristmill.grist.org	economics	2
200803	www.canadians.org	ctpl	1
200803	www.ccsd.ca	ceci	1
200803	www.davidsuzuki.org	economics	8
200803	www.gca.ca	caledoninst	2
200803	blocquebecois.org	iog	1
200803	www.ppforum.ca	cwf	1
200803	www.nawl.ca	ligi	2
200803	coat.ncf.ca	iog	6
200803	www.acp-cpa.ca	ligi	1
200803	www.ccsd.ca	policyalternatives	1
200803	www.davidsuzuki.org	iedm	4
200803	www.ccsd.ca	economics	1
200803	www.davidsuzuki.org	iog	10
200803	www.gca.ca	iog	2
200803	www.canadafirst.net	iog	1
200803	www.policyalternatives.org	policyalternatives	26
200803	www.nawl.ca	policyalternatives	1
200803	www.afn.ca	aims	1
200803	www.policyalternatives.ca	iog	347
200803	www.davidsuzuki.org	cwf	4
200803	www.ppforum.ca	iog	2
200803	www.gca.ca	conferenceboard	4
200803	www.ccsd.ca	cdhowe	1
200803	coat.ncf.ca	ligi	3
200803	www.fraserinstitute.ca	fraserinstitute	2
200803	www.cnn.com	economics	1
200803	www.ccsd.ca	cprn	5
200803	www.ndp.ca	economics	23
200803	www.ccsd.ca	conferenceboard	1
200803	www.glhs.ca	economics	1
200803	www.ndp.ca	aims	7
200803	www.ppforum.com	ppforum	1539
200803	www.web.net	ligi	1
200803	www.conservative.ca	ceci	5
200803	www.canadians.org	nsi-ins	2
200803	coat.ncf.ca	policyalternatives	2
200803	www.ccsd.ca	iog	1
200803	wegovern.ca	policyalternatives	2
200803	www.canadians.org	caledoninst	1
200803	www.davidsuzuki.org	ciar	15
200803	www.ndp.ca	cdhowe	2
200803	www.davidsuzuki.org	policyalternatives	8
200803	www.canadians.org	policyalternatives	92
200803	www.ccsd.ca	pearson-shoyama	2
200803	www.gca.ca	ipac	2
200803	www.ccsd.ca	gpiatlantic	1
200803	www.ppforum.com	cwf	1
200803	www.canadafirst.net	ciar	1
200803	www.gca.ca	ciar	2
200803	www.policyalternatives.ca	economics	24
200803	dotearth.blogs.nytimes.com	iog	1
200803	itsgettinghotinhere.org	economics	1
200803	www.liberal.ca	iedm	2
200803	www.gca.ca	gpiatlantic	8
200803	www.ccsd.ca	csls	1
200803	www.mycanada.agoracosmopolitan.com	ligi	1
200803	www.equalvoice.ca	conferenceboard	20
200803	www.afn.ca	ciar	2
200803	www.nosharia.com	ligi	1
200803	www.ppforum.com	iog	2
200803	www.gca.ca	ligi	2
200803	www.canada.com	couch	1
200803	partimarijuana.org	fraserinstitute	2
200803	www.ndp.ca	ligi	2
200803	www.canadians.org	economics	2
200803	www.ppforum.ca	ppforum	2051
200803	www.afn.ca	ipac	5
200803	www.fraserinstitute.org	fraserinstitute	15
200803	www.libertarian.ca	fraserinstitute	5
200803	www.canadiancrc.com	iedm	2
200803	www.canadiancrc.com	iog	2
200803	www.afn.ca	policyalternatives	2
200803	www.gca.ca	economics	6
200803	www.afn.ca	iog	2
200803	www.canadians.org	iog	1
200803	www.ccsd.ca	caledoninst	4
200803	www.policyalternatives.ca	policyalternatives	15695601
200804	www.gca.ca	gpiatlantic	8
200804	www.ccsd.ca	ceci	1
200804	www.ppforum.com	iog	2
200804	www.davidsuzuki.org	policyalternatives	8
200804	www.gca.ca	ipac	2
200804	www.ppforum.ca	iog	2
200804	www.gca.ca	ciar	2
200804	www.glhs.ca	economics	1
200804	www.nawl.ca	policyalternatives	1
200804	partimarijuana.org	fraserinstitute	2
200804	www.libertarian.ca	fraserinstitute	5
200804	www.ppforum.ca	ppforum	2053
200804	www.davidsuzuki.org	cwf	4
200804	gristmill.grist.org	economics	1
200804	www.canadians.org	fraserinstitute	7
200804	www.ccsd.ca	gpiatlantic	1
200804	www.canadians.org	cdhowe	1
200804	www.afn.ca	aims	1
200804	www.afn.ca	policyalternatives	2
200804	www.davidsuzuki.org	ciar	15
200804	www.ndp.ca	ligi	2
200804	www.ndp.ca	aims	7
200804	www.liberal.ca	iedm	2
200804	www.canadians.org	caledoninst	1
200804	www.web.net	ligi	1
200804	greenparty.ca	ceci	483
200804	greenparty.ca	fraserinstitute	2
200804	blocquebecois.org	iog	1
200804	www.ccsd.ca	caledoninst	4
200804	www.gca.ca	economics	6
200804	www.policyalternatives.ca	economics	24
200804	greenparty.ca	cdhowe	10
200804	www.canadafirst.net	ciar	1
200804	www.canadians.org	policyalternatives	93
200804	www.canadians.org	nsi-ins	2
200804	www.ppforum.ca	cwf	1
200804	www.policyalternatives.ca	iog	287
200804	www.afn.ca	iog	2
200804	www.canadiancrc.com	iedm	2
200804	greenparty.ca	ligi	20
200804	www.canadafirst.net	iog	1
200804	www.canadiancrc.com	iog	3
200804	www.gca.ca	caledoninst	2
200804	www.ccsd.ca	iog	1
200804	wegovern.ca	policyalternatives	2
200804	www.acp-cpa.ca	ligi	1
200804	www.davidsuzuki.org	iog	10
200804	www.ccsd.ca	cdhowe	1
200804	www.ccsd.ca	conferenceboard	1
200804	www.ppforum.com	ppforum	1537
200804	www.davidsuzuki.org	economics	8
200804	www.gca.ca	iog	2
200804	greenparty.ca	conferenceboard	5
200804	www.afn.ca	ipac	5
200804	www.ccsd.ca	cprn	5
200804	www.ccsd.ca	economics	1
200804	coat.ncf.ca	policyalternatives	2
200804	www.canadians.org	economics	2
200804	dotearth.blogs.nytimes.com	economics	1
200804	www.conservative.ca	ceci	5
200804	www.nawl.ca	ligi	2
200804	www.canadians.org	iog	1
200804	www.policyalternatives.org	policyalternatives	26
200804	www.afn.ca	ciar	2
200804	coat.ncf.ca	ligi	3
200804	greenparty.ca	economics	12
200804	www.equalvoice.ca	conferenceboard	20
200804	greenparty.ca	iog	10
200804	www.canadiancrc.com	ligi	1
200804	www.gca.ca	conferenceboard	4
200804	www.davidsuzuki.org	iedm	4
200804	greenparty.ca	policyalternatives	8
200804	www.ndp.ca	economics	27
200804	www.ndp.ca	cdhowe	2
200804	www.gca.ca	ligi	2
200804	www.nosharia.com	ligi	1
200804	itsgettinghotinhere.org	economics	2
200804	www.ccsd.ca	policyalternatives	1
200804	www.fraserinstitute.ca	fraserinstitute	2
200804	www.canadiancrc.com	ciar	2
200804	greenparty.ca	irpp	4
200804	www.canadians.org	ctpl	1
200804	www.policyalternatives.ca	policyalternatives	12201441
200804	www.ppforum.com	cwf	1
200804	www.fraserinstitute.org	fraserinstitute	15
200804	coat.ncf.ca	iog	6
200804	www.ccsd.ca	pearson-shoyama	2
200804	www.ccsd.ca	csls	1
200805	www.davidsuzuki.org	iedm	4
200805	www.ndp.ca	economics	21
200805	www.davidsuzuki.org	ciar	15
200805	www.libertarian.ca	iog	2
200805	www.ppforum.ca	iog	2
200805	greenparty.ca	policyalternatives	8
200805	greenparty.ca	conferenceboard	5
200805	www.ppforum.com	cwf	1
200805	greenparty.ca	fraserinstitute	2
200805	www.libertarian.ca	fraserinstitute	5
200805	www.gca.ca	caledoninst	2
200805	216.197.97.97	iog	1
200805	www.glhs.ca	economics	1
200805	www.policyalternatives.ca	economics	22
200805	www.canadiancrc.com	ceci	1
200805	www.nosharia.com	ligi	1
200805	www.ccsd.ca	cprn	5
200805	itsgettinghotinhere.org	economics	2
200805	www.canadafirst.net	ciar	1
200805	www.nawl.ca	policyalternatives	1
200805	coat.ncf.ca	ligi	3
200805	www.canadians.org	caledoninst	1
200805	partimarijuana.org	fraserinstitute	2
200805	www.ccsd.ca	gpiatlantic	1
200805	www.davidsuzuki.org	policyalternatives	8
200805	www.liberal.ca	iedm	2
200805	www.ccsd.ca	ceci	1
200805	greenparty.ca	economics	14
200805	www.gca.ca	iog	2
200805	www.canadiancrc.com	iog	2
200805	www.policyalternatives.ca	iog	31
200805	greenparty.ca	ligi	20
200805	216.197.97.97	economics	1
200805	gristmill.grist.org	economics	1
200805	www.canadians.org	ctpl	1
200805	216.197.97.97	policyalternatives	28605
200805	www.canadafirst.net	iog	1
200805	www.gca.ca	ligi	2
200805	www.fraserinstitute.org	fraserinstitute	15
200805	www.ppforum.ca	cwf	1
200805	www.canadians.org	policyalternatives	104
200805	www.ted.com	aims	1
200805	www.gca.ca	ciar	2
200805	coat.ncf.ca	policyalternatives	2
200805	www.davidsuzuki.org	iog	10
200805	www.afn.ca	policyalternatives	2
200805	www.gca.ca	ipac	2
200805	greenparty.ca	cdhowe	8
200805	www.policyalternatives.org	policyalternatives	26
200805	greenparty.ca	irpp	4
200805	greenparty.ca	iog	10
200805	www.apex.gc.ca	ppforum	1
200805	www.gca.ca	conferenceboard	4
200805	www.gca.ca	gpiatlantic	8
200805	www.ndp.ca	ligi	2
200805	www.ccsd.ca	pearson-shoyama	2
200805	www.web.net	ligi	1
200805	blocquebecois.org	iog	1
200805	www.nawl.ca	ligi	2
200805	coat.ncf.ca	iog	6
200805	www.canadians.org	nsi-ins	2
200805	www.afn.ca	iog	2
200805	www.nationalpost.com	ciar	6
200805	www.davidsuzuki.org	cwf	4
200805	www.ppforum.com	iog	2
200805	policyalternatives.ca	iog	2
200805	www.acp-cpa.ca	ligi	1
200805	www.ccsd.ca	policyalternatives	1
200805	www.davidsuzuki.org	economics	8
200805	www.ccsd.ca	csls	1
200805	www.conservative.ca	ceci	5
200805	www.policyalternatives.ca	policyalternatives	1000297
200805	policyalternatives.ca	policyalternatives	36070
200805	www.ccsd.ca	caledoninst	4
200805	wegovern.ca	policyalternatives	2
200805	www.afn.ca	ciar	2
200805	www.gca.ca	economics	6
200805	www.ppforum.ca	ppforum	2049
200805	www.ccsd.ca	economics	1
200805	www.canadians.org	fraserinstitute	7
200805	www.ndp.ca	aims	7
200805	www.ccsd.ca	cdhowe	1
200805	www.ccsd.ca	iog	1
200805	www.canadians.org	iog	1
200805	greenparty.ca	ceci	185
200805	www.canadians.org	cdhowe	1
200805	www.afn.ca	aims	1
200805	www.ccsd.ca	conferenceboard	1
200805	www.ppforum.com	ppforum	1538
200805	www.canadians.org	economics	2
200805	www.canadiancrc.com	iedm	2
200805	www.fraserinstitute.ca	fraserinstitute	2
200805	www.ndp.ca	cdhowe	2
200805	www.afn.ca	ipac	5
200806	www.gca.ca	iog	2
200806	www.davidsuzuki.org	policyalternatives	12
200806	www.afn.ca	iog	2
200806	www.acp-cpa.ca	ligi	1
200806	gristmill.grist.org	economics	1
200806	www.canadians.org	ctpl	1
200806	www.ccsd.ca	gpiatlantic	1
200806	www.ndp.ca	cdhowe	2
200806	www.canadiancrc.com	iog	2
200806	www.afn.ca	policyalternatives	2
200806	itsgettinghotinhere.org	economics	2
200806	www.canadians.org	economics	3
200806	www.ccsd.ca	policyalternatives	1
200806	www.gca.ca	economics	6
200806	www.ccsd.ca	caledoninst	4
200806	www.ndp.ca	economics	32
200806	www.ccsd.ca	csls	1
200806	www.policyalternatives.ca	policyalternatives	11874736
200806	www.policyalternatives.ca	iog	276
200806	www.ccsd.ca	pearson-shoyama	2
200806	greenparty.ca	ligi	22
200806	www.glhs.ca	economics	1
200806	www.gca.ca	ipac	2
200806	www.canadians.org	cwf	1
200806	www.canadafirst.net	iog	1
200806	coat.ncf.ca	iog	6
200806	www.canadians.org	iog	1
200806	www.fraserinstitute.ca	fraserinstitute	2
200806	www.ledevoir.com	ligi	6
200806	www.libertarian.ca	iog	2
200806	coat.ncf.ca	policyalternatives	2
200806	www.ndp.ca	ligi	2
200806	greenparty.ca	iog	10
200806	www.davidsuzuki.org	iog	10
200806	www.davidsuzuki.org	cwf	6
200806	partimarijuana.org	fraserinstitute	2
200806	www.afn.ca	aims	1
200806	www.nationalpost.com	ligi	3
200806	www.web.net	ligi	1
200806	www.conservative.ca	ceci	5
200806	www.ppforum.ca	ppforum	2076
200806	www.canadians.org	policyalternatives	102
200806	blocquebecois.org	iog	1
200806	www.afn.ca	ipac	5
200806	www.davidsuzuki.org	iedm	6
200806	www.ppforum.com	iog	4
200806	www.gca.ca	caledoninst	2
200806	greenparty.ca	conferenceboard	3
200806	www.ccsd.ca	cdhowe	1
200806	www.ccsd.ca	economics	1
200806	www.ccsd.ca	iog	1
200806	wegovern.ca	policyalternatives	2
200806	www.ppforum.ca	iog	4
200806	www.nawl.ca	ligi	2
200806	greenparty.ca	cdhowe	8
200806	www.ccsd.ca	conferenceboard	1
200806	www.policyalternatives.ca	economics	83
200806	www.canadians.org	caledoninst	1
200806	www.liberal.ca	iedm	2
200806	www.ppforum.com	ppforum	1552
200806	www.canadians.org	nsi-ins	2
200806	www.nawl.ca	policyalternatives	1
200806	www.ppforum.ca	cwf	1
200806	www.gca.ca	gpiatlantic	8
200806	www.ccsd.ca	ceci	1
200806	www.afn.ca	ciar	2
200806	greenparty.ca	economics	14
200806	www.equalvoice.ca	conferenceboard	20
200806	www.davidsuzuki.org	economics	12
200806	www.davidsuzuki.org	ciar	21
200806	www.canadians.org	fraserinstitute	7
200806	www.canadafirst.net	ciar	1
200806	greenparty.ca	fraserinstitute	2
200806	greenparty.ca	ceci	165
200806	www.mycanada.agoracosmopolitan.com	ligi	1
200806	www.canadians.org	cdhowe	1
200806	www.fraserinstitute.org	fraserinstitute	15
200806	www.ppforum.com	cwf	1
200806	www.ndp.ca	aims	7
200806	coat.ncf.ca	ligi	3
200806	greenparty.ca	policyalternatives	8
200806	www.gca.ca	ligi	2
200806	greenparty.ca	irpp	4
200806	www.progressivebloggers.ca	economics	2
200806	www.canadiancrc.com	iedm	2
200806	www.nosharia.com	ligi	1
200806	www.ccsd.ca	cprn	5
200806	www.libertarian.ca	fraserinstitute	5
200806	www.gca.ca	conferenceboard	4
200806	www.gca.ca	ciar	2
200807	www.ndp.ca	ligi	2
200807	www.nosharia.com	ligi	1
200807	www.fraserinstitute.ca	fraserinstitute	2
200807	greenparty.ca	conferenceboard	5
200807	coat.ncf.ca	ligi	3
200807	www.ccsd.ca	cdhowe	1
200807	www.policyalternatives.ca	economics	83
200807	www.canadians.org	caledoninst	1
200807	www.liberal.ca	iedm	2
200807	www.ccsd.ca	conferenceboard	1
200807	www.ppforum.com	iog	4
200807	www.gca.ca	caledoninst	2
200807	www.ppforum.com	ppforum	1631
200807	www.ccsd.ca	ceci	1
200807	www.libertarian.ca	iog	2
200807	www.acp-cpa.ca	ligi	1
200807	partimarijuana.org	fraserinstitute	2
200807	www.ndp.ca	aims	7
200807	www.ppforum.com	cwf	1
200807	www.afn.ca	policyalternatives	2
200807	www.gca.ca	ciar	2
200807	itsgettinghotinhere.org	economics	2
200807	www.ndp.ca	cdhowe	2
200807	www.canadafirst.net	ciar	1
200807	greenparty.ca	fraserinstitute	2
200807	greenparty.ca	ceci	15
200807	www.gca.ca	gpiatlantic	8
200807	www.ccsd.ca	pearson-shoyama	2
200807	www.conservative.ca	ceci	5
200807	www.canadians.org	economics	3
200807	greenparty.ca	cdhowe	11
200807	www.canadafirst.net	iog	1
200807	www.ledevoir.com	ligi	6
200807	www.gca.ca	iog	2
200807	www.davidsuzuki.org	ciar	21
200807	www.afn.ca	ipac	5
200807	www.davidsuzuki.org	iedm	6
200807	www.canadians.org	fraserinstitute	7
200807	www.canadiancrc.com	iog	2
200807	coat.ncf.ca	policyalternatives	2
200807	www.davidsuzuki.org	cwf	6
200807	greenparty.ca	iog	10
200807	www.afn.ca	aims	1
200807	blocquebecois.org	iog	1
200807	www.ppforum.ca	iog	4
200807	www.davidsuzuki.org	policyalternatives	12
200807	www.equalvoice.ca	conferenceboard	20
200807	www.libertarian.ca	fraserinstitute	5
200807	greenparty.ca	economics	14
200807	www.ccsd.ca	economics	1
200807	www.afn.ca	ciar	2
200807	www.policyalternatives.ca	iog	265
200807	www.web.net	ligi	1
200807	wegovern.ca	policyalternatives	2
200807	www.ccsd.ca	iog	1
200807	www.ccsd.ca	cprn	5
200807	www.ppforum.com	cdhowe	1
200807	www.canadians.org	nsi-ins	2
200807	greenparty.ca	irpp	4
200807	greenparty.ca	ligi	22
200807	www.canadiancrc.com	iedm	2
200807	www.ppforum.ca	cwf	1
200807	www.gca.ca	ipac	2
200807	www.canadians.org	cwf	1
200807	coat.ncf.ca	iog	6
200807	www.ndp.ca	economics	31
200807	www.ccsd.ca	policyalternatives	1
200807	www.gca.ca	conferenceboard	4
200807	www.nationalpost.com	iog	1
200807	www.ccsd.ca	caledoninst	4
200807	www.progressivebloggers.ca	economics	5
200807	www.ppforum.ca	ppforum	2155
200807	www.afn.ca	iog	2
200807	www.gca.ca	ligi	2
200807	greenparty.ca	policyalternatives	8
200807	www.davidsuzuki.org	economics	12
200807	www.glhs.ca	economics	1
200807	www.nawl.ca	policyalternatives	1
200807	www.canadians.org	policyalternatives	102
200807	www.mycanada.agoracosmopolitan.com	ligi	1
200807	www.canadians.org	cdhowe	1
200807	www.canadians.org	ctpl	1
200807	www.policyalternatives.ca	policyalternatives	10367825
200807	www.davidsuzuki.org	iog	11
200807	gristmill.grist.org	economics	1
200807	www.canadians.org	iog	1
200807	www.ccsd.ca	csls	1
200807	www.ppforum.ca	cdhowe	1
200807	www.ccsd.ca	gpiatlantic	1
200807	www.gca.ca	economics	6
200807	www.nawl.ca	ligi	2
200809	www.gca.ca	economics	6
200809	coat.ncf.ca	policyalternatives	2
200809	www.nawl.ca	policyalternatives	1
200809	www.ccsd.ca	economics	1
200809	www.budget.gc.ca	ligi	1
200809	www.ccsd.ca	cprn	5
200809	www.ccsd.ca	pearson-shoyama	2
200809	www.ccsd.ca	conferenceboard	1
200809	www.libertarian.ca	fraserinstitute	5
200809	www.canadiancrc.com	iog	2
200809	www.ndp.ca	iog	2
200809	www.libertarian.ca	iog	2
200809	greenparty.ca	economics	3
200809	www.nosharia.com	ligi	1
200809	www.canadafirst.net	ciar	1
200809	www.liberal.ca	aims	10
200809	www.ccsd.ca	cdhowe	1
200809	www.ccsd.ca	csls	1
200809	www.davidsuzuki.org	ciar	1
200809	www.westcan.org	ligi	1
200809	www.canadians.org	cwf	1
200809	www.afn.ca	policyalternatives	2
200809	www.gca.ca	ipac	2
200809	www.gca.ca	ciar	2
200809	www.nawl.ca	ligi	2
200809	www.ppforum.ca	cwf	1
200809	www.ppforum.ca	cdhowe	1
200809	www.canadiancrc.com	iedm	2
200809	www.gca.ca	iog	2
200809	www.gca.ca	conferenceboard	4
200809	www.policyalternatives.ca	iog	4
200809	www.ccsd.ca	caledoninst	4
200809	www.policyalternatives.ca	policyalternatives	227809
200809	www.acp-cpa.ca	ligi	1
200809	www.canadians.org	fraserinstitute	7
200809	greenparty.ca	ligi	2
200809	www.greenparty.ca	iog	2
200809	www.ccsd.ca	gpiatlantic	1
200809	www.ledevoir.com	ligi	6
200809	www.ccsd.ca	iog	1
200809	www.equalvoice.ca	conferenceboard	20
200809	www.ndp.ca	ligi	2
200809	coat.ncf.ca	ligi	3
200809	www.alegoo.com	ligi	2
200809	www.mycanada.agoracosmopolitan.com	ligi	1
200809	www.ndp.ca	aims	2
200809	www.canadians.org	policyalternatives	133
200809	www.ndp.ca	economics	3
200809	www.ppforum.com	cwf	1
200809	www.ppforum.com	ppforum	1767
200809	www.conservative.ca	ceci	3
200809	www.gca.ca	ligi	2
200809	www.ppforum.ca	iog	4
200809	greenparty.ca	policyalternatives	2
200809	www.afn.ca	aims	1
200809	coat.ncf.ca	iog	6
200809	www.canadians.org	ctpl	1
200809	www.canadians.org	economics	5
200809	www.gca.ca	caledoninst	2
200809	greenparty.ca	iog	36
200809	partimarijuana.org	fraserinstitute	2
200809	www.ccsd.ca	policyalternatives	1
200809	www.afn.ca	ciar	1
200809	www.gca.ca	gpiatlantic	8
200809	www.canadians.org	cdhowe	3
200809	www.ppforum.com	cdhowe	1
200809	www.canadians.org	caledoninst	1
200809	www.canadafirst.net	iog	1
200809	www.ppforum.com	iog	4
200809	www.ppforum.ca	ppforum	2282
200809	www.policyalternatives.ca	economics	19
200809	www.fraserinstitute.ca	fraserinstitute	2
200809	www.canadians.org	aims	1
200809	www.gca.ca	policyalternatives	6
200809	www.blogpoint.com	ligi	2
200809	www.ccsd.ca	ceci	1
200809	www.canadians.org	iog	2
200809	www.canadians.org	nsi-ins	2
200809	www.web.net	ligi	1
200809	www.ndp.ca	caledoninst	2
200810	www.ndp.ca	aims	6
200810	gristmill.grist.org	economics	1
200810	gristmill.grist.org	iedm	1
200810	www.afn.ca	iog	2
200810	greenparty.ca	iedm	10
200810	www.afn.ca	ipac	5
200810	www.davidsuzuki.org	iedm	6
200810	econ.ucsd.edu	economics	1
200810	greenparty.ca	cdhowe	8
200810	www.canadiancrc.com	iog	2
200810	greenparty.ca	conferenceboard	5
200810	www.ndp.ca	economics	19
200810	www.wildaboutgardening.org	cwf	7
200810	www.davidsuzuki.org	iog	11
200810	www.davidsuzuki.org	economics	12
200810	blog.macleans.ca	couch	2
200810	dotearth.blogs.nytimes.com	economics	2
200810	greenparty.ca	ceci	7
200810	greenparty.ca	ligi	42
200810	greenparty.ca	policyalternatives	11
200810	greenparty.ca	fraserinstitute	2
200810	www.canadiancrc.com	iedm	2
200810	www.policyalternatives.ca	economics	64
200810	www.liberal.ca	ligi	455
200810	www.davidsuzuki.org	conferenceboard	4
200810	www.davidsuzuki.org	policyalternatives	12
200810	www.afn.ca	ciar	1
200810	greenparty.ca	economics	21
200810	economics.uwaterloo.ca	economics	1
200810	www.policyalternatives.ca	iog	268
200810	www.policyalternatives.ca	policyalternatives	11733048
200810	greenparty.ca	irpp	6
200810	stevejanke.com	iog	1
200810	www.conservative.ca	ceci	1
200810	gristmill.grist.org	ligi	1
200810	www.glhs.ca	economics	1
200810	www.ndp.ca	cdhowe	2
200810	itsgettinghotinhere.org	economics	2
200810	www.davidsuzuki.org	ciar	20
200810	www.liberal.ca	aims	2185
200810	www.davidsuzuki.org	cwf	6
200810	greenparty.ca	iog	18
200810	www.canadiancrc.com	ceci	2
200811	www.davidsuzuki.org	iedm	6
200811	www.ppforum.com	ppforum	1749
200811	www.ndp.ca	caledoninst	2
200811	www.canadians.org	cwf	1
200811	www.ccsd.ca	policyalternatives	1
200811	greenparty.ca	cdhowe	8
200811	coat.ncf.ca	iog	6
200811	www.ccsd.ca	iog	1
200811	wegovern.ca	policyalternatives	2
200811	www.canadians.org	cdhowe	3
200811	www.nawl.ca	policyalternatives	1
200811	www.conservative.ca	ceci	4
200811	www.davidsuzuki.org	economics	12
200811	www.gca.ca	ipac	2
200811	www.glhs.ca	economics	1
200811	www.ccsd.ca	ceci	1
200811	www.liberal.ca	ligi	10
200811	www.afn.ca	iog	2
200811	www.greenparty.ca	iog	2
200811	partimarijuana.org	fraserinstitute	2
200811	greenparty.ca	aims	10
200811	www.canadians.org	nsi-ins	2
200811	www.canadafirst.net	ciar	1
200811	greenparty.ca	fraserinstitute	2
200811	911civilinfo.blogspot.com	aims	1
200811	greenparty.ca	ceci	7
200811	www.ppforum.ca	ppforum	2264
200811	www.fraserinstitute.ca	fraserinstitute	2
200811	www.davidsuzuki.org	ciar	21
200811	www.ccsd.ca	csls	1
200811	dotearth.blogs.nytimes.com	economics	2
200811	www.gca.ca	ciar	2
200811	greenparty.ca	ligi	32
200811	www.davidsuzuki.org	cwf	6
200811	greenparty.ca	iog	46
200811	www.liberal.ca	ciar	5
200811	www.gca.ca	conferenceboard	4
200811	www.afn.ca	policyalternatives	2
200811	www.afn.ca	ipac	5
200811	www.libertarian.ca	iog	2
200811	economics.uwaterloo.ca	economics	1
200811	coat.ncf.ca	ligi	3
200811	www.ndp.ca	iog	2
200811	www.gca.ca	policyalternatives	6
200811	www.davidsuzuki.org	policyalternatives	12
200811	econ.ucsd.edu	economics	1
200811	www.policyalternatives.ca	cdhowe	57
200811	www.ppforum.com	iog	4
200811	www.equalvoice.ca	conferenceboard	20
200811	www.canadians.org	ctpl	1
200811	gristmill.grist.org	economics	1
200811	greenparty.ca	economics	24
200811	www.wd.gc.ca	asiapacific	2
200811	www.canadians.org	aims	1
200811	www.afn.ca	ciar	2
200811	www.ndp.ca	economics	2
200811	www.web.net	ligi	1
200811	www.canadians.org	fraserinstitute	7
200811	www.gca.ca	iog	2
200811	dotearth.blogs.nytimes.com	aims	5
200811	www.westcan.org	ligi	1
200811	blocquebecois.org	iog	1
200811	www.canadiancrc.com	iedm	2
200811	www.acp-cpa.ca	ligi	1
200811	www.davidsuzuki.org	iog	11
200811	www.gca.ca	gpiatlantic	8
200811	www.ppforum.ca	cdhowe	1
200811	www.ccsd.ca	pearson-shoyama	2
200811	www.ppforum.com	cdhowe	1
200811	www.canadians.org	economics	6
200811	www.ccsd.ca	gpiatlantic	1
200811	www.liberal.ca	aims	29
200811	www.libertarian.ca	fraserinstitute	5
200811	www.liberal.ca	iog	2
200811	www.policyalternatives.ca	iog	326
200811	www.canadiancrc.com	ceci	1
200811	www.canadafirst.net	iog	1
200811	www.ledevoir.com	ligi	6
200811	www.gca.ca	ligi	2
200811	www.ecojustice.ca	aims	1
200811	www.afn.ca	aims	1
200811	greenparty.ca	conferenceboard	5
200811	www.canadians.org	iog	2
200811	www.canadians.org	policyalternatives	147
200811	www.davidsuzuki.org	conferenceboard	4
200811	www.gca.ca	economics	6
200811	www.ccsd.ca	caledoninst	4
200811	www.ppforum.com	cwf	1
200811	www.policyalternatives.ca	economics	84
200811	greenparty.ca	policyalternatives	13
200811	www.ppforum.ca	cwf	1
200811	www.canadians.org	caledoninst	1
200811	www.liberal.ca	iedm	8
200811	www.nosharia.com	ligi	1
200811	stevejanke.com	iog	1
200811	www.ndp.ca	ligi	1
200811	www.ppforum.ca	iog	4
200811	www.ccsd.ca	cprn	5
200811	www.canadiancrc.com	iog	4
200811	www.ccsd.ca	economics	2
200811	coat.ncf.ca	policyalternatives	2
200811	blog.macleans.ca	couch	2
200811	itsgettinghotinhere.org	economics	2
200811	www.ccsd.ca	cdhowe	1
200811	greenparty.ca	iedm	10
200811	www.ccsd.ca	conferenceboard	1
200811	www.gca.ca	caledoninst	2
200811	www.budget.gc.ca	ligi	1
200811	www.nawl.ca	ligi	2
200811	greenparty.ca	irpp	6
200811	www.policyalternatives.ca	policyalternatives	11966272
200902	www.acp-cpa.ca	ligi	1
200902	www.canadians.org	nsi-ins	2
200902	www.canadians.org	economics	6
200902	www.policyalternatives.ca	cdhowe	29
200902	www.nosharia.com	ligi	1
200902	gristmill.grist.org	ligi	1
200902	www.ppforum.ca	cwf	1
200902	www.canadians.org	cdhowe	3
200902	www.liberal.ca	ligi	10
200902	www.pembina.org	economics	1
200902	www.ccsd.ca	ceci	1
200902	gristmill.grist.org	economics	1
200902	www.davidsuzuki.org	ciar	21
200902	www.davidsuzuki.org	policyalternatives	12
200902	www.canadians.org	ctpl	1
200902	www.liberal.ca	aims	29
200902	www.canadians.org	fraserinstitute	7
